www,ANZSIC06_2Digit,Subdivision descriptor,ANZSIC06,Description
thefrontrunner.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.1800shoemakers.com,42,Other Store-Based Retailing,4252,Footwear Retailing
www.actrix.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.barrina.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.bayshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.buckleandbow.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.cheeramore.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.cherrywoodshoes.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.comfoot.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.cooneys.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.crocsnz.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.deejaysshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.eccoshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.edenshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.florsheim.com.au,42,Other Store-Based Retailing,4252,Footwear Retailing
www.footloose.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.footlooseshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.framesfootwear.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.futurefeet.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.golfwarehouse.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.halliwellshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.hannahs.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.headoverheels.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.heavenlysoles.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.issimoshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.jksworldofgolf.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.kellysfootwear.com,42,Other Store-Based Retailing,4252,Footwear Retailing
www.ksshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.lineage.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.luluavarcas.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mandjshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mediumrare.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.merchant1948.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mikkoshoes.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mipiaci.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mischiefshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.mitchellsports.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.miwoollies.com,42,Other Store-Based Retailing,4252,Footwear Retailing
www.novoshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.overlandfootwear.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.patmenziesshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.platypusshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.rangiorashoelines.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.rivendellshop.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.rmwilliams.com.au,42,Other Store-Based Retailing,4252,Footwear Retailing
www.rogersons.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.santreno.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.scarpa.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.shoeandme.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.shoebizz.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.shoeclinic.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.shoeconnection.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.shoesunlimited.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.smithssportsshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.smithssportsshoestauranga.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.sole-sisters.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.Stepinnshoes.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.steppingout.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.stirlingsportskerikeri.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.stompkidsshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.stompz.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.streetlegalshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.tangosshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.thefootwearfactory.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.ultrashoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.weloveshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.wheelersshoes.co.nz,42,Other Store-Based Retailing,4252,Footwear Retailing
www.willowshoes.com,42,Other Store-Based Retailing,4252,Footwear Retailing
aspiringjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
asterism.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
cameronjewellery.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
canterburyjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
capitalwatchservices.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
dyrbergkern.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
globaldiamonds.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
jewelleryvaluers.co,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
louisedouglas.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
Mariafrancesca.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
mcclurgs.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
nzjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
nzpacific.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
petersensjewellerschristchurch.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
sandersjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
silvermoon.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
stonzjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
thecambridgecollection.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
virtaswatch.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.angeladanieljewellery.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.apatite.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.augensteins.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.ballantynesjewellers.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.baywatchontime.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.beadaholic.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.beijaflor.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.cambridgejewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.Christies.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.clockmaker.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.crystalpeople.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.dalgleishjeweller.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.danejewellery.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.diamonddesign.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.drakenwatches.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.essentially-silver.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.fourcornersnz.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.gafferglass.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.gallerypacific.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.giftsnz.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.gk.net.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.glisten.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.glitters.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.goldngifts.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.goldsack.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.goldsmithsgallery.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.graemejohnsonclocks.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.greghollandjewellery.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.hammonjeweller.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.herbmerklejewellery.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.homeworld.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.houseofchimaera.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jeanco.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jeffhoneybunjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jewellerydunedin.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jewelleryofnz.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jewelleryvaluers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.joannasalmond.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jubileejewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.jwilliams.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.kagijewellery.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.ksmithjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.lemonadestand.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.lovisa.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.markbeckettdiamonds.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.masterkitchensandbathrooms.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.nairns.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.nationwidejewellers.com.au,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.partridgejewellers.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.pascoes.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.polygonstudios.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.quantumjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.rings.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.sandersjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.seasidegems.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.seventysixdesign.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.showcasejewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.stonzjewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.sussje.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.swarovski.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.tepukejewellers.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.thediamondshop.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.timefordiamonds.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.troubleandfox.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.ula.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.unio.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.villagegoldsmiths.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.vujewellers.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.walkerandhall.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.watchworld.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.wdrings.com,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
www.workspacestudios.co.nz,42,Other Store-Based Retailing,4253,Watch and Jewellery Retailing
chapterbag.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
commonpeople.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
cosifantutte.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
duffleandco.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
Encased.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
etherealemporiumltd.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
eyrestudio.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
imperialfeet.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
luggage.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
myblitz.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
Sgsnz.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
sleepingclass.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
stores.sunglasshut.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
sunglassstyle.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
tikitibu.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
vmd.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.22accessories.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.adventurecollections.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.allenfabrics.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.anoa.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.atec.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.aucklandbeads.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.britanniavintage.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.christchurchcarhire.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.depaws.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.dunedinstamps.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.form.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.heybaby.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.hiriaaorangi.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.holmsater.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.isleofeden.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.Lips2Lox.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
Www.littlemoose.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.lllnzshop.org.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.mademoisellecollective.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.marlantrading.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.marriagabrand.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.mydeerfox.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.naturessway.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.nitroexpress.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.opticaaccessories.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.poi.gen.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.safetsleep.com,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
www.sonder.co.nz,42,Other Store-Based Retailing,4259,Other Personal Accessories Retailing
